scenario,seed,policy,completed,attempted,failures,prevented_breaches,exclusions,false_exclusions,scope_declines,repairs,appeals,verifications,resets,gross_benefit,production_cost,verification_cost,commitment_cost,appeal_cost,repair_cost,scope_cost,third_party_harm,coordination_cost,participant_net,social_net,social_net_per_opportunity,completion_rate,unrealized_benefit
accidental_failures,19,repair_with_scope,1634,1728,94,0,272,196,0,350,444,478,0,8170.0,1728.0,286.79999999999944,86.39999999999723,133.19999999999933,425.0,172.79999999999447,0.0,1104.1999999999905,5337.800000000009,5337.800000000009,2.6689000000000047,0.817,1830.0
accidental_failures,20,always_verify,1468,2000,532,0,0,0,0,0,0,2000,0,7340.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4139.999999999999,4139.999999999999,2.0699999999999994,0.734,2660.0
accidental_failures,20,naive_trust,1468,2000,532,0,0,0,0,0,0,0,0,7340.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.0,5340.0,2.67,0.734,2660.0
accidental_failures,20,reputation_only,823,1122,299,0,878,645,0,0,0,742,0,4115.0,1122.0,445.20000000000545,0.0,0.0,0.0,0.0,0.0,445.20000000000545,2547.7999999999947,2547.7999999999947,1.2738999999999974,0.4115,5885.0
accidental_failures,20,repair,1597,1700,103,0,300,220,0,349,452,479,0,7985.0,1700.0,287.39999999999947,84.99999999999731,135.59999999999943,436.0,0.0,0.0,943.9999999999962,5341.000000000004,5341.000000000004,2.670500000000002,0.7985,2015.0
accidental_failures,20,repair_no_exclusion,1874,2000,126,0,0,0,0,406,532,580,0,9370.0,2000.0,348.00000000000176,99.99999999999646,159.60000000000034,511.0,0.0,0.0,1118.5999999999985,6251.4000000000015,6251.4000000000015,3.1257000000000006,0.937,630.0
accidental_failures,20,verify_and_retry,1874,2000,126,0,0,0,0,406,532,2000,0,9370.0,2000.0,1200.0000000000007,0.0,159.60000000000034,511.0,0.0,0.0,1870.600000000001,5499.399999999999,5499.399999999999,2.7496999999999994,0.937,630.0
accidental_failures,20,scope_only,1468,2000,532,0,0,0,0,0,0,0,0,7340.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5140.000000000007,5140.000000000007,2.570000000000004,0.734,2660.0
accidental_failures,20,repair_no_appeal,1597,1700,103,0,300,220,0,349,452,479,0,7985.0,1700.0,287.39999999999947,84.99999999999731,135.59999999999943,436.0,0.0,0.0,943.9999999999962,5341.000000000004,5341.000000000004,2.670500000000002,0.7985,2015.0
accidental_failures,20,repair_with_scope,1597,1700,103,0,300,220,0,349,452,479,0,7985.0,1700.0,287.39999999999947,84.99999999999731,135.59999999999943,436.0,169.99999999999463,0.0,1113.999999999991,5171.000000000009,5171.000000000009,2.5855000000000046,0.7985,2015.0
accidental_failures,21,always_verify,1485,2000,515,0,0,0,0,0,0,2000,0,7425.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4224.999999999999,4224.999999999999,2.1124999999999994,0.7425,2575.0
accidental_failures,21,naive_trust,1485,2000,515,0,0,0,0,0,0,0,0,7425.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.0,5425.0,2.7125,0.7425,2575.0
accidental_failures,21,reputation_only,882,1169,287,0,831,603,0,0,0,726,0,4410.0,1169.0,435.6000000000051,0.0,0.0,0.0,0.0,0.0,435.6000000000051,2805.399999999995,2805.399999999995,1.4026999999999976,0.441,5590.0
accidental_failures,21,repair,1639,1730,91,0,270,197,0,351,442,464,0,8195.0,1730.0,278.3999999999991,86.49999999999723,132.5999999999993,420.0,0.0,0.0,917.4999999999957,5547.500000000005,5547.500000000005,2.7737500000000024,0.8195,1805.0
accidental_failures,21,repair_no_exclusion,1895,2000,105,0,0,0,0,410,515,530,0,9475.0,2000.0,318.0000000000006,99.99999999999646,154.50000000000014,490.0,0.0,0.0,1062.4999999999973,6412.500000000003,6412.500000000003,3.206250000000001,0.9475,525.0
accidental_failures,21,verify_and_retry,1895,2000,105,0,0,0,0,410,515,2000,0,9475.0,2000.0,1200.0000000000007,0.0,154.50000000000014,490.0,0.0,0.0,1844.500000000001,5630.499999999999,5630.499999999999,2.8152499999999994,0.9475,525.0
accidental_failures,21,scope_only,1485,2000,515,0,0,0,0,0,0,0,0,7425.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5225.000000000007,5225.000000000007,2.612500000000004,0.7425,2575.0
accidental_failures,21,repair_no_appeal,1639,1730,91,0,270,197,0,351,442,464,0,8195.0,1730.0,278.3999999999991,86.49999999999723,132.5999999999993,420.0,0.0,0.0,917.4999999999957,5547.500000000005,5547.500000000005,2.7737500000000024,0.8195,1805.0
accidental_failures,21,repair_with_scope,1639,1730,91,0,270,197,0,351,442,464,0,8195.0,1730.0,278.3999999999991,86.49999999999723,132.5999999999993,420.0,172.99999999999446,0.0,1090.4999999999902,5374.50000000001,5374.50000000001,2.687250000000005,0.8195,1805.0
accidental_failures,22,always_verify,1472,2000,528,0,0,0,0,0,0,2000,0,7360.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4159.999999999999,4159.999999999999,2.0799999999999996,0.736,2640.0
accidental_failures,22,naive_trust,1472,2000,528,0,0,0,0,0,0,0,0,7360.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5360.0,5360.0,2.68,0.736,2640.0
accidental_failures,22,reputation_only,862,1150,288,0,850,610,0,0,0,725,0,4310.0,1150.0,435.00000000000506,0.0,0.0,0.0,0.0,0.0,435.00000000000506,2724.999999999995,2724.999999999995,1.3624999999999976,0.431,5690.0
accidental_failures,22,repair,1591,1694,103,0,306,220,0,339,442,492,0,7955.0,1694.0,295.19999999999976,84.69999999999733,132.5999999999993,421.0,0.0,0.0,933.4999999999964,5327.500000000004,5327.500000000004,2.6637500000000016,0.7955,2045.0
accidental_failures,22,repair_no_exclusion,1883,2000,117,0,0,0,0,411,528,563,0,9415.0,2000.0,337.8000000000014,99.99999999999646,158.4000000000003,505.0,0.0,0.0,1101.1999999999982,6313.800000000002,6313.800000000002,3.156900000000001,0.9415,585.0
accidental_failures,22,verify_and_retry,1883,2000,117,0,0,0,0,411,528,2000,0,9415.0,2000.0,1200.0000000000007,0.0,158.4000000000003,505.0,0.0,0.0,1863.400000000001,5551.5999999999985,5551.5999999999985,2.7757999999999994,0.9415,585.0
accidental_failures,22,scope_only,1472,2000,528,0,0,0,0,0,0,0,0,7360.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5160.000000000007,5160.000000000007,2.5800000000000036,0.736,2640.0
accidental_failures,22,repair_no_appeal,1591,1694,103,0,306,220,0,339,442,492,0,7955.0,1694.0,295.19999999999976,84.69999999999733,132.5999999999993,421.0,0.0,0.0,933.4999999999964,5327.500000000004,5327.500000000004,2.6637500000000016,0.7955,2045.0
accidental_failures,22,repair_with_scope,1591,1694,103,0,306,220,0,339,442,492,0,7955.0,1694.0,295.19999999999976,84.69999999999733,132.5999999999993,421.0,169.39999999999466,0.0,1102.899999999991,5158.1000000000095,5158.1000000000095,2.579050000000005,0.7955,2045.0
accidental_failures,23,always_verify,1456,2000,544,0,0,0,0,0,0,2000,0,7280.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4079.999999999999,4079.999999999999,2.0399999999999996,0.728,2720.0
accidental_failures,23,naive_trust,1456,2000,544,0,0,0,0,0,0,0,0,7280.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.0,5280.0,2.64,0.728,2720.0
accidental_failures,23,reputation_only,805,1112,307,0,888,651,0,0,0,726,0,4025.0,1112.0,435.6000000000051,0.0,0.0,0.0,0.0,0.0,435.6000000000051,2477.399999999995,2477.399999999995,1.2386999999999975,0.4025,5975.0
accidental_failures,23,repair,1567,1679,112,0,321,232,0,343,455,507,0,7835.0,1679.0,304.2000000000001,83.94999999999737,136.49999999999946,432.0,0.0,0.0,956.6499999999969,5199.350000000003,5199.350000000003,2.5996750000000017,0.7835,2165.0
accidental_failures,23,repair_no_exclusion,1861,2000,139,0,0,0,0,405,544,613,0,9305.0,2000.0,367.8000000000025,99.99999999999646,163.20000000000047,516.0,0.0,0.0,1146.9999999999995,6158.0,6158.0,3.079,0.9305,695.0
accidental_failures,23,verify_and_retry,1861,2000,139,0,0,0,0,405,544,2000,0,9305.0,2000.0,1200.0000000000007,0.0,163.20000000000047,516.0,0.0,0.0,1879.2000000000012,5425.799999999999,5425.799999999999,2.7128999999999994,0.9305,695.0
accidental_failures,23,scope_only,1456,2000,544,0,0,0,0,0,0,0,0,7280.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5080.000000000007,5080.000000000007,2.5400000000000036,0.728,2720.0
accidental_failures,23,repair_no_appeal,1567,1679,112,0,321,232,0,343,455,507,0,7835.0,1679.0,304.2000000000001,83.94999999999737,136.49999999999946,432.0,0.0,0.0,956.6499999999969,5199.350000000003,5199.350000000003,2.5996750000000017,0.7835,2165.0
accidental_failures,23,repair_with_scope,1567,1679,112,0,321,232,0,343,455,507,0,7835.0,1679.0,304.2000000000001,83.94999999999737,136.49999999999946,432.0,167.89999999999475,0.0,1124.5499999999918,5031.450000000008,5031.450000000008,2.515725000000004,0.7835,2165.0
accidental_failures,24,always_verify,1512,2000,488,0,0,0,0,0,0,2000,0,7560.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4359.999999999999,4359.999999999999,2.1799999999999997,0.756,2440.0
accidental_failures,24,naive_trust,1512,2000,488,0,0,0,0,0,0,0,0,7560.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.0,5560.0,2.78,0.756,2440.0
accidental_failures,24,reputation_only,898,1180,282,0,820,614,0,0,0,734,0,4490.0,1180.0,440.40000000000526,0.0,0.0,0.0,0.0,0.0,440.40000000000526,2869.599999999995,2869.599999999995,1.4347999999999974,0.449,5510.0
accidental_failures,24,repair,1571,1680,109,0,320,239,0,298,407,511,0,7855.0,1680.0,306.6000000000002,83.99999999999737,122.0999999999992,391.0,0.0,0.0,903.6999999999967,5271.300000000003,5271.300000000003,2.6356500000000014,0.7855,2145.0
accidental_failures,24,repair_no_exclusion,1875,2000,125,0,0,0,0,363,488,596,0,9375.0,2000.0,357.6000000000021,99.99999999999646,146.39999999999984,465.0,0.0,0.0,1068.9999999999984,6306.000000000002,6306.000000000002,3.153000000000001,0.9375,625.0
accidental_failures,24,verify_and_retry,1875,2000,125,0,0,0,0,363,488,2000,0,9375.0,2000.0,1200.0000000000007,0.0,146.39999999999984,465.0,0.0,0.0,1811.4000000000005,5563.599999999999,5563.599999999999,2.7817999999999996,0.9375,625.0
accidental_failures,24,scope_only,1512,2000,488,0,0,0,0,0,0,0,0,7560.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5360.000000000007,5360.000000000007,2.6800000000000037,0.756,2440.0
accidental_failures,24,repair_no_appeal,1571,1680,109,0,320,239,0,298,407,511,0,7855.0,1680.0,306.6000000000002,83.99999999999737,122.0999999999992,391.0,0.0,0.0,903.6999999999967,5271.300000000003,5271.300000000003,2.6356500000000014,0.7855,2145.0
accidental_failures,24,repair_with_scope,1571,1680,109,0,320,239,0,298,407,511,0,7855.0,1680.0,306.6000000000002,83.99999999999737,122.0999999999992,391.0,167.99999999999474,0.0,1071.6999999999914,5103.300000000008,5103.300000000008,2.551650000000004,0.7855,2145.0
accidental_failures,25,always_verify,1514,2000,486,0,0,0,0,0,0,2000,0,7570.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4369.999999999999,4369.999999999999,2.1849999999999996,0.757,2430.0
accidental_failures,25,naive_trust,1514,2000,486,0,0,0,0,0,0,0,0,7570.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5570.0,5570.0,2.785,0.757,2430.0
accidental_failures,25,reputation_only,860,1149,289,0,851,654,0,0,0,747,0,4300.0,1149.0,448.20000000000556,0.0,0.0,0.0,0.0,0.0,448.20000000000556,2702.7999999999943,2702.7999999999943,1.351399999999997,0.43,5700.0
accidental_failures,25,repair,1576,1685,109,0,315,242,0,304,413,506,0,7880.0,1685.0,303.6000000000001,84.24999999999736,123.89999999999918,388.0,0.0,0.0,899.7499999999966,5295.250000000004,5295.250000000004,2.647625000000002,0.788,2120.0
accidental_failures,25,repair_no_exclusion,1873,2000,127,0,0,0,0,359,486,595,0,9365.0,2000.0,357.0000000000021,99.99999999999646,145.7999999999998,459.0,0.0,0.0,1061.7999999999984,6303.200000000002,6303.200000000002,3.1516000000000006,0.9365,635.0
accidental_failures,25,verify_and_retry,1873,2000,127,0,0,0,0,359,486,2000,0,9365.0,2000.0,1200.0000000000007,0.0,145.7999999999998,459.0,0.0,0.0,1804.8000000000004,5560.2,5560.2,2.7801,0.9365,635.0
accidental_failures,25,scope_only,1514,2000,486,0,0,0,0,0,0,0,0,7570.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5370.000000000007,5370.000000000007,2.6850000000000036,0.757,2430.0
accidental_failures,25,repair_no_appeal,1576,1685,109,0,315,242,0,304,413,506,0,7880.0,1685.0,303.6000000000001,84.24999999999736,123.89999999999918,388.0,0.0,0.0,899.7499999999966,5295.250000000004,5295.250000000004,2.647625000000002,0.788,2120.0
accidental_failures,25,repair_with_scope,1576,1685,109,0,315,242,0,304,413,506,0,7880.0,1685.0,303.6000000000001,84.24999999999736,123.89999999999918,388.0,168.4999999999947,0.0,1068.2499999999914,5126.750000000009,5126.750000000009,2.5633750000000046,0.788,2120.0
accidental_failures,26,always_verify,1516,2000,484,0,0,0,0,0,0,2000,0,7580.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4379.999999999999,4379.999999999999,2.1899999999999995,0.758,2420.0
accidental_failures,26,naive_trust,1516,2000,484,0,0,0,0,0,0,0,0,7580.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,5580.0,2.79,0.758,2420.0
accidental_failures,26,reputation_only,896,1179,283,0,821,620,0,0,0,736,0,4480.0,1179.0,441.6000000000053,0.0,0.0,0.0,0.0,0.0,441.6000000000053,2859.3999999999946,2859.3999999999946,1.4296999999999973,0.448,5520.0
accidental_failures,26,repair,1613,1712,99,0,288,220,0,317,416,506,0,8065.0,1712.0,303.6000000000001,85.59999999999728,124.79999999999917,392.0,0.0,0.0,905.9999999999966,5447.000000000004,5447.000000000004,2.723500000000002,0.8065,1935.0
accidental_failures,26,repair_no_exclusion,1883,2000,117,0,0,0,0,367,484,597,0,9415.0,2000.0,358.20000000000215,99.99999999999646,145.1999999999998,458.0,0.0,0.0,1061.3999999999985,6353.600000000001,6353.600000000001,3.1768000000000005,0.9415,585.0
accidental_failures,26,verify_and_retry,1883,2000,117,0,0,0,0,367,484,2000,0,9415.0,2000.0,1200.0000000000007,0.0,145.1999999999998,458.0,0.0,0.0,1803.2000000000005,5611.799999999999,5611.799999999999,2.8059,0.9415,585.0
accidental_failures,26,scope_only,1516,2000,484,0,0,0,0,0,0,0,0,7580.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5380.000000000007,5380.000000000007,2.6900000000000035,0.758,2420.0
accidental_failures,26,repair_no_appeal,1613,1712,99,0,288,220,0,317,416,506,0,8065.0,1712.0,303.6000000000001,85.59999999999728,124.79999999999917,392.0,0.0,0.0,905.9999999999966,5447.000000000004,5447.000000000004,2.723500000000002,0.8065,1935.0
accidental_failures,26,repair_with_scope,1613,1712,99,0,288,220,0,317,416,506,0,8065.0,1712.0,303.6000000000001,85.59999999999728,124.79999999999917,392.0,171.19999999999456,0.0,1077.1999999999912,5275.800000000008,5275.800000000008,2.637900000000004,0.8065,1935.0
accidental_failures,27,always_verify,1517,2000,483,0,0,0,0,0,0,2000,0,7585.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4384.999999999999,4384.999999999999,2.1924999999999994,0.7585,2415.0
accidental_failures,27,naive_trust,1517,2000,483,0,0,0,0,0,0,0,0,7585.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585.0,5585.0,2.7925,0.7585,2415.0
accidental_failures,27,reputation_only,870,1159,289,0,841,647,0,0,0,756,0,4350.0,1159.0,453.60000000000576,0.0,0.0,0.0,0.0,0.0,453.60000000000576,2737.399999999994,2737.399999999994,1.3686999999999971,0.435,5650.0
accidental_failures,27,repair,1637,1729,92,0,271,191,0,311,403,476,0,8185.0,1729.0,285.5999999999994,86.44999999999723,120.89999999999921,378.0,0.0,0.0,870.9499999999958,5585.050000000004,5585.050000000004,2.7925250000000017,0.8185,1815.0
accidental_failures,27,repair_no_exclusion,1884,2000,116,0,0,0,0,367,483,557,0,9420.0,2000.0,334.20000000000124,99.99999999999646,144.89999999999978,455.0,0.0,0.0,1034.0999999999974,6385.900000000002,6385.900000000002,3.192950000000001,0.942,580.0
accidental_failures,27,verify_and_retry,1884,2000,116,0,0,0,0,367,483,2000,0,9420.0,2000.0,1200.0000000000007,0.0,144.89999999999978,455.0,0.0,0.0,1799.9000000000005,5620.099999999999,5620.099999999999,2.81005,0.942,580.0
accidental_failures,27,scope_only,1517,2000,483,0,0,0,0,0,0,0,0,7585.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5385.000000000007,5385.000000000007,2.6925000000000034,0.7585,2415.0
accidental_failures,27,repair_no_appeal,1637,1729,92,0,271,191,0,311,403,476,0,8185.0,1729.0,285.5999999999994,86.44999999999723,120.89999999999921,378.0,0.0,0.0,870.9499999999958,5585.050000000004,5585.050000000004,2.7925250000000017,0.8185,1815.0
accidental_failures,27,repair_with_scope,1637,1729,92,0,271,191,0,311,403,476,0,8185.0,1729.0,285.5999999999994,86.44999999999723,120.89999999999921,378.0,172.89999999999446,0.0,1043.8499999999904,5412.15000000001,5412.15000000001,2.7060750000000047,0.8185,1815.0
accidental_failures,28,always_verify,1466,2000,534,0,0,0,0,0,0,2000,0,7330.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4129.999999999999,4129.999999999999,2.0649999999999995,0.733,2670.0
accidental_failures,28,naive_trust,1466,2000,534,0,0,0,0,0,0,0,0,7330.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.0,5330.0,2.665,0.733,2670.0
accidental_failures,28,reputation_only,779,1090,311,0,910,687,0,0,0,746,0,3895.0,1090.0,447.60000000000554,0.0,0.0,0.0,0.0,0.0,447.60000000000554,2357.3999999999946,2357.3999999999946,1.1786999999999974,0.3895,6105.0
accidental_failures,28,repair,1566,1677,111,0,323,232,0,332,443,525,0,7830.0,1677.0,315.0000000000005,83.84999999999738,132.89999999999932,423.0,0.0,0.0,954.7499999999973,5198.250000000003,5198.250000000003,2.5991250000000012,0.783,2170.0
accidental_failures,28,repair_no_exclusion,1859,2000,141,0,0,0,0,393,534,634,0,9295.0,2000.0,380.400000000003,99.99999999999646,160.20000000000036,508.0,0.0,0.0,1148.6,6146.4,6146.4,3.0732,0.9295,705.0
accidental_failures,28,verify_and_retry,1859,2000,141,0,0,0,0,393,534,2000,0,9295.0,2000.0,1200.0000000000007,0.0,160.20000000000036,508.0,0.0,0.0,1868.200000000001,5426.799999999999,5426.799999999999,2.7133999999999996,0.9295,705.0
accidental_failures,28,scope_only,1466,2000,534,0,0,0,0,0,0,0,0,7330.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5130.000000000007,5130.000000000007,2.5650000000000035,0.733,2670.0
accidental_failures,28,repair_no_appeal,1566,1677,111,0,323,232,0,332,443,525,0,7830.0,1677.0,315.0000000000005,83.84999999999738,132.89999999999932,423.0,0.0,0.0,954.7499999999973,5198.250000000003,5198.250000000003,2.5991250000000012,0.783,2170.0
accidental_failures,28,repair_with_scope,1566,1677,111,0,323,232,0,332,443,525,0,7830.0,1677.0,315.0000000000005,83.84999999999738,132.89999999999932,423.0,167.69999999999476,0.0,1122.449999999992,5030.550000000008,5030.550000000008,2.5152750000000044,0.783,2170.0
accidental_failures,29,always_verify,1485,2000,515,0,0,0,0,0,0,2000,0,7425.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4224.999999999999,4224.999999999999,2.1124999999999994,0.7425,2575.0
accidental_failures,29,naive_trust,1485,2000,515,0,0,0,0,0,0,0,0,7425.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.0,5425.0,2.7125,0.7425,2575.0
accidental_failures,29,reputation_only,848,1141,293,0,859,637,0,0,0,762,0,4240.0,1141.0,457.2000000000059,0.0,0.0,0.0,0.0,0.0,457.2000000000059,2641.7999999999943,2641.7999999999943,1.320899999999997,0.424,5760.0
accidental_failures,29,repair,1606,1708,102,0,292,224,0,345,447,482,0,8030.0,1708.0,289.19999999999953,85.39999999999729,134.09999999999937,420.0,0.0,0.0,928.6999999999962,5393.300000000004,5393.300000000004,2.6966500000000018,0.803,1970.0
accidental_failures,29,repair_no_exclusion,1882,2000,118,0,0,0,0,397,515,576,0,9410.0,2000.0,345.60000000000167,99.99999999999646,154.50000000000014,483.0,0.0,0.0,1083.0999999999983,6326.9000000000015,6326.9000000000015,3.1634500000000005,0.941,590.0
accidental_failures,29,verify_and_retry,1882,2000,118,0,0,0,0,397,515,2000,0,9410.0,2000.0,1200.0000000000007,0.0,154.50000000000014,483.0,0.0,0.0,1837.500000000001,5572.499999999999,5572.499999999999,2.7862499999999994,0.941,590.0
accidental_failures,29,scope_only,1485,2000,515,0,0,0,0,0,0,0,0,7425.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5225.000000000007,5225.000000000007,2.612500000000004,0.7425,2575.0
accidental_failures,29,repair_no_appeal,1606,1708,102,0,292,224,0,345,447,482,0,8030.0,1708.0,289.19999999999953,85.39999999999729,134.09999999999937,420.0,0.0,0.0,928.6999999999962,5393.300000000004,5393.300000000004,2.6966500000000018,0.803,1970.0
accidental_failures,29,repair_with_scope,1606,1708,102,0,292,224,0,345,447,482,0,8030.0,1708.0,289.19999999999953,85.39999999999729,134.09999999999937,420.0,170.79999999999458,0.0,1099.4999999999907,5222.500000000009,5222.500000000009,2.6112500000000045,0.803,1970.0
accidental_failures,30,always_verify,1498,2000,502,0,0,0,0,0,0,2000,0,7490.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4289.999999999999,4289.999999999999,2.1449999999999996,0.749,2510.0
accidental_failures,30,naive_trust,1498,2000,502,0,0,0,0,0,0,0,0,7490.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.0,5490.0,2.745,0.749,2510.0
accidental_failures,30,reputation_only,891,1176,285,0,824,607,0,0,0,719,0,4455.0,1176.0,431.4000000000049,0.0,0.0,0.0,0.0,0.0,431.4000000000049,2847.599999999995,2847.599999999995,1.4237999999999975,0.4455,5545.0
accidental_failures,30,repair,1616,1713,97,0,287,216,0,334,431,491,0,8080.0,1713.0,294.59999999999974,85.64999999999728,129.2999999999992,405.0,0.0,0.0,914.5499999999962,5452.4500000000035,5452.4500000000035,2.7262250000000017,0.808,1920.0
accidental_failures,30,repair_no_exclusion,1885,2000,115,0,0,0,0,387,502,566,0,9425.0,2000.0,339.60000000000144,99.99999999999646,150.6,472.0,0.0,0.0,1062.199999999998,6362.800000000002,6362.800000000002,3.181400000000001,0.9425,575.0
accidental_failures,30,verify_and_retry,1885,2000,115,0,0,0,0,387,502,2000,0,9425.0,2000.0,1200.0000000000007,0.0,150.6,472.0,0.0,0.0,1822.6000000000006,5602.4,5602.4,2.8011999999999997,0.9425,575.0
accidental_failures,30,scope_only,1498,2000,502,0,0,0,0,0,0,0,0,7490.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5290.000000000007,5290.000000000007,2.6450000000000036,0.749,2510.0
accidental_failures,30,repair_no_appeal,1616,1713,97,0,287,216,0,334,431,491,0,8080.0,1713.0,294.59999999999974,85.64999999999728,129.2999999999992,405.0,0.0,0.0,914.5499999999962,5452.4500000000035,5452.4500000000035,2.7262250000000017,0.808,1920.0
accidental_failures,30,repair_with_scope,1616,1713,97,0,287,216,0,334,431,491,0,8080.0,1713.0,294.59999999999974,85.64999999999728,129.2999999999992,405.0,171.29999999999455,0.0,1085.8499999999908,5281.150000000009,5281.150000000009,2.6405750000000046,0.808,1920.0
accidental_failures,31,always_verify,1508,2000,492,0,0,0,0,0,0,2000,0,7540.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4339.999999999999,4339.999999999999,2.1699999999999995,0.754,2460.0
accidental_failures,31,naive_trust,1508,2000,492,0,0,0,0,0,0,0,0,7540.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540.0,5540.0,2.77,0.754,2460.0
accidental_failures,31,reputation_only,861,1153,292,0,847,647,0,0,0,740,0,4305.0,1153.0,444.0000000000054,0.0,0.0,0.0,0.0,0.0,444.0000000000054,2707.9999999999945,2707.9999999999945,1.3539999999999972,0.4305,5695.0
accidental_failures,31,repair,1640,1732,92,0,268,202,0,334,426,451,0,8200.0,1732.0,270.59999999999883,86.59999999999722,127.79999999999914,406.0,0.0,0.0,890.9999999999952,5577.000000000005,5577.000000000005,2.788500000000002,0.82,1800.0
accidental_failures,31,repair_no_exclusion,1892,2000,108,0,0,0,0,384,492,532,0,9460.0,2000.0,319.20000000000067,99.99999999999646,147.59999999999988,469.0,0.0,0.0,1035.799999999997,6424.200000000003,6424.200000000003,3.2121000000000013,0.946,540.0
accidental_failures,31,verify_and_retry,1892,2000,108,0,0,0,0,384,492,2000,0,9460.0,2000.0,1200.0000000000007,0.0,147.59999999999988,469.0,0.0,0.0,1816.6000000000006,5643.4,5643.4,2.8217,0.946,540.0
accidental_failures,31,scope_only,1508,2000,492,0,0,0,0,0,0,0,0,7540.0,2000.0,0.0,0.0,0.0,0.0,199.99999999999292,0.0,199.99999999999292,5340.000000000007,5340.000000000007,2.6700000000000035,0.754,2460.0
accidental_failures,31,repair_no_appeal,1640,1732,92,0,268,202,0,334,426,451,0,8200.0,1732.0,270.59999999999883,86.59999999999722,127.79999999999914,406.0,0.0,0.0,890.9999999999952,5577.000000000005,5577.000000000005,2.788500000000002,0.82,1800.0
accidental_failures,31,repair_with_scope,1640,1732,92,0,268,202,0,334,426,451,0,8200.0,1732.0,270.59999999999883,86.59999999999722,127.79999999999914,406.0,173.19999999999445,0.0,1064.1999999999896,5403.80000000001,5403.80000000001,2.701900000000005,0.82,1800.0
accidental_failures,32,always_verify,1498,2000,502,0,0,0,0,0,0,2000,0,7490.0,2000.0,1200.0000000000007,0.0,0.0,0.0,0.0,0.0,1200.0000000000007,4289.999999999999,4289.999999999999,2.1449999999999996,0.749,2510.0
accidental_failures,32,naive_trust,1498,2000,502,0,0,0,0,0,0,0,0,7490.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.0,5490.0,2.745,0.749,2510.0
accidental_failures,32,reputation_only,877,1165,288,0,835,621,0,0,0,730,0,4385.0,1165.0,438.0000000000052,0.0,0.0,0.0,0.0,0.0,438.0000000000052,2781.999999999995,2781.999999999995,1.3909999999999976,0.4385,5615.0
accidental_failures,32,repair,1645,1735,90,0,265,193,0,340,430,473,0,8225.0,1735.0,283.79999999999933,86.74999999999721,128.99999999999918,416.0,0.0,0.0,915.5499999999957,5574.450000000004,5574.450000000004,2.787225000000002,0.8225,1775.0
