panel,cell,left,right,providers,opportunities,benefit,production_cost,verification_cost,commitment_cost,appeal_cost,repair_cost,scope_cost,harm,accident_rate,breach_rate,unreliable_fraction,unreliable_multiplier,allegation_rate,externality_rate,identity_reset_rate,evidence_accuracy,false_positive_rate,repair_success,audit_rate,successes_to_trust,exclusion_length,shock_start,shock_end,shock_breach_rate,mean_delta,ci_low,ci_high,analytic_delta,monte_carlo_error,max_tape_oracle_error
retry,retry-198,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.05421000000000013,0.04624000000000008,0.062220000000000095,0.052499999999999984,0.001710000000000149,6.38378239159465e-16
retry,retry-199,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.7660249999999983,-0.7999699999999984,-0.7325899999999982,,,
retry,retry-199,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.05421000000000009,0.04624000000000004,0.062220000000000095,0.052499999999999984,0.0017100000000001073,4.3021142204224816e-16
retry,retry-200,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.1724649999999994,-1.2175749999999994,-1.1280199999999994,,,
retry,retry-200,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.054210000000000036,0.046240000000000024,0.06222000000000007,0.052499999999999984,0.0017100000000000518,2.1510571102112408e-16
retry,retry-201,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.29902549999999906,-0.329715999999999,-0.26930799999999894,,,
retry,retry-201,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.2708100000000001,0.25849000000000005,0.28283500000000006,0.26249999999999996,0.00831000000000015,3.3306690738754696e-16
retry,retry-202,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.699370000000003,-0.7374550000000033,-0.6622800000000028,,,
retry,retry-202,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.2708100000000002,0.2584900000000002,0.2828350000000002,0.26249999999999996,0.008310000000000262,5.551115123125783e-16
retry,retry-203,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.3100649999999991,-1.359094999999999,-1.261349999999999,,,
retry,retry-203,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.27081000000000016,0.2584900000000002,0.28283500000000017,0.26249999999999996,0.008310000000000206,2.7755575615628914e-16
retry,retry-204,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.5518809999999993,-0.5777529999999993,-0.5267394999999992,,,
retry,retry-204,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.011810000000000076,0.007010000000000094,0.016545000000000032,0.010499999999999999,0.0013100000000000767,3.9633010415207615e-16
retry,retry-205,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.8183249999999983,-0.8511199999999984,-0.7861399999999981,,,
retry,retry-205,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.01181000000000012,0.00701000000000016,0.016545000000000153,0.010499999999999999,0.0013100000000001218,3.8510861166685117e-16
retry,retry-206,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.2247649999999992,-1.2678949999999993,-1.1816899999999992,,,
retry,retry-206,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.011810000000000032,0.007010000000000005,0.016545000000000053,0.010499999999999999,0.0013100000000000334,2.3042006670748183e-16
retry,retry-207,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.5440254999999989,-0.570905499999999,-0.5182079999999989,,,
retry,retry-207,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.05521000000000008,0.047035000000000105,0.0639100000000001,0.0525,0.0027100000000000804,3.677613769070831e-16
retry,retry-208,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.944370000000003,-0.9781950000000034,-0.9115350000000028,,,
retry,retry-208,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.055210000000000245,0.04703500000000023,0.06391000000000024,0.0525,0.002710000000000247,5.412337245047638e-16
retry,retry-209,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.555064999999999,-1.600689999999999,-1.511249999999999,,,
retry,retry-209,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,0.05521000000000018,0.047035000000000195,0.06391000000000018,0.0525,0.0027100000000001845,2.6020852139652106e-16
retry,retry-210,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.6041809999999993,-0.6292159999999993,-0.5792964999999993,,,
retry,retry-210,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.030589999999999874,-0.03434499999999989,-0.0269099999999999,-0.03149999999999999,0.000910000000000119,5.689893001203927e-16
retry,retry-211,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.8706249999999983,-0.9026849999999985,-0.8395099999999982,,,
retry,retry-211,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.030589999999999895,-0.034344999999999924,-0.026909999999999913,-0.03149999999999999,0.0009100000000000982,4.3021142204224816e-16
retry,retry-212,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.2770649999999992,-1.3196999999999992,-1.234509999999999,,,
retry,retry-212,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.030589999999999958,-0.034344999999999945,-0.026909999999999924,-0.03149999999999999,0.0009100000000000358,2.0469737016526324e-16
retry,retry-213,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.789025499999999,-0.8130869999999989,-0.7657929999999991,,,
retry,retry-213,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.16038999999999995,-0.17046499999999995,-0.14950499999999994,-0.15749999999999997,-0.002889999999999976,2.7755575615628914e-16
retry,retry-214,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.1893700000000031,-1.2202150000000034,-1.1596850000000027,,,
retry,retry-214,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.16038999999999975,-0.17046499999999976,-0.14950499999999972,-0.15749999999999997,-0.0028899999999997816,4.718447854656915e-16
retry,retry-215,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.800064999999999,-1.842699999999999,-1.7598549999999993,,,
retry,retry-215,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.6,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.16038999999999987,-0.17046499999999987,-0.14950499999999986,-0.15749999999999997,-0.0028899999999998927,3.3306690738754696e-16
retry,retry-216,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,0.2,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.3741124999999993,-0.4071634999999992,-0.3435014999999993,,,
retry,retry-216,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,0.2,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.11749000000000018,0.10506500000000019,0.1293950000000002,0.11585,0.001640000000000183,5.412337245047638e-16
retry,retry-217,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,0.2,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.617044999999998,-0.658224999999998,-0.5788099999999978,,,
retry,retry-217,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,0.2,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.1174900000000001,0.10506500000000007,0.1293950000000002,0.11585,0.0016400000000000997,4.579669976578771e-16
retry,retry-218,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,0.2,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.9876199999999992,-1.0411399999999993,-0.9375699999999991,,,
retry,retry-218,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,0.2,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.11749000000000001,0.10506499999999996,0.129395,0.11585,0.0016400000000000164,2.220446049250313e-16
retry,retry-219,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,0.2,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.20356150000000106,0.16148300000000093,0.24538550000000114,,,
retry,retry-219,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,0.2,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.5833700000000002,0.5644650000000001,0.60204,0.5792499999999999,0.004120000000000235,5.551115123125783e-16
retry,retry-220,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,0.2,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.11730999999999994,-0.16814500000000024,-0.06659499999999954,,,
retry,retry-220,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,0.2,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.5833700000000003,0.5644650000000002,0.6020400000000004,0.5792499999999999,0.004120000000000346,5.551115123125783e-16
retry,retry-221,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,0.2,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.6067749999999991,-0.6719599999999991,-0.543474999999999,,,
retry,retry-221,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,0.2,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.5833700000000002,0.5644650000000002,0.6020400000000002,0.5792499999999999,0.004120000000000235,3.3306690738754696e-16
retry,retry-222,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.40791249999999923,-0.4397719999999993,-0.37818899999999933,,,
retry,retry-222,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.0908100000000001,0.08025000000000009,0.10089500000000014,0.08924999999999998,0.0015600000000001168,3.3306690738754696e-16
retry,retry-223,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.6508449999999979,-0.690569999999998,-0.6139499999999979,,,
retry,retry-223,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.09081000000000007,0.08025000000000007,0.10089500000000007,0.08924999999999998,0.001560000000000089,3.885780586188048e-16
retry,retry-224,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.0214199999999993,-1.0737799999999993,-0.9723049999999993,,,
retry,retry-224,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.09081000000000004,0.08025000000000007,0.10089500000000003,0.08924999999999998,0.0015600000000000613,1.942890293094024e-16
retry,retry-225,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.04180150000000109,0.002555500000001065,0.0810250000000011,,,
retry,retry-225,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.44941000000000003,0.434255,0.46543,0.4462499999999999,0.003160000000000107,2.220446049250313e-16
retry,retry-226,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.27907,-0.32765000000000033,-0.23136499999999982,,,
retry,retry-226,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.4494100000000002,0.43425500000000017,0.4654300000000002,0.4462499999999999,0.0031600000000002737,5.551115123125783e-16
retry,retry-227,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.768534999999999,-0.831389999999999,-0.7074099999999989,,,
retry,retry-227,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,1,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.44941000000000014,0.43425500000000017,0.4654300000000002,0.4462499999999999,0.003160000000000218,2.7755575615628914e-16
retry,retry-228,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.4924124999999993,-0.5216304999999993,-0.46448649999999925,,,
retry,retry-228,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.02411000000000012,0.018090000000000116,0.030045000000000145,0.022749999999999996,0.001360000000000125,4.85722573273506e-16
retry,retry-229,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.7353449999999979,-0.772544999999998,-0.7001549999999979,,,
retry,retry-229,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.02411000000000012,0.018090000000000116,0.03004500000000012,0.022749999999999996,0.001360000000000125,3.885780586188048e-16
retry,retry-230,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.1059199999999993,-1.1554199999999992,-1.0588049999999993,,,
retry,retry-230,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.02411000000000003,0.01809000000000004,0.030045000000000044,0.022749999999999996,0.0013600000000000348,1.9081958235744878e-16
retry,retry-231,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.36259849999999894,-0.3952294999999989,-0.32933449999999886,,,
retry,retry-231,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.11451000000000007,0.10518000000000013,0.12473000000000005,0.11374999999999998,0.0007600000000000939,5.134781488891349e-16
retry,retry-232,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.68347,-0.7258350000000003,-0.6418699999999996,,,
retry,retry-232,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.11451000000000022,0.10518000000000019,0.12473000000000019,0.11374999999999998,0.0007600000000002466,4.996003610813204e-16
retry,retry-233,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.172934999999999,-1.230404999999999,-1.1180499999999989,,,
retry,retry-233,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,3,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,0.11451000000000014,0.10518000000000013,0.12473000000000012,0.11374999999999998,0.0007600000000001633,2.3592239273284576e-16
retry,retry-234,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.5769124999999992,-0.6036489999999992,-0.5506589999999992,,,
retry,retry-234,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.042589999999999836,-0.04748499999999987,-0.037884999999999766,-0.04375,0.001160000000000161,6.730727086790012e-16
retry,retry-235,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.8198449999999979,-0.8542099999999978,-0.786024999999998,,,
retry,retry-235,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.04258999999999985,-0.047484999999999875,-0.037884999999999766,-0.04375,0.001160000000000147,4.891920202254596e-16
retry,retry-236,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.1904199999999994,-1.2369999999999994,-1.1447299999999994,,,
retry,retry-236,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.05,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.04258999999999997,-0.04748499999999996,-0.03788499999999998,-0.04375,0.001160000000000029,1.942890293094024e-16
retry,retry-237,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.7669984999999989,-0.7981944999999989,-0.7366759999999989,,,
retry,retry-237,verify_and_retry,always_verify,30,1000,5.0,1.0,0.01,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.22038999999999992,-0.2318449999999999,-0.20829499999999995,-0.21875,-0.0016399999999999193,2.7755575615628914e-16
retry,retry-238,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.0878700000000001,-1.1284400000000006,-1.0502249999999997,,,
retry,retry-238,verify_and_retry,always_verify,30,1000,5.0,1.0,0.6,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.22038999999999978,-0.23184499999999977,-0.20829499999999976,-0.21875,-0.0016399999999997805,4.996003610813204e-16
retry,retry-239,repair_no_exclusion,naive_trust,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-1.577334999999999,-1.632769999999999,-1.526349999999999,,,
retry,retry-239,verify_and_retry,always_verify,30,1000,5.0,1.0,1.5,0.05,0.3,5,0.1,6.0,0.25,0,0.2,5.0,0,0,0.0,0.95,0.3,0.8,0.1,3,3,0.4,0.6,0,-0.22038999999999986,-0.23184499999999986,-0.2082949999999999,-0.21875,-0.0016399999999998638,3.3306690738754696e-16
scope,scope-000,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,1,0,0,0.2,5.0,0,0,0.0,0.6,0,0.8,0.1,3,3,0.4,0.6,0,-0.09999999999999876,-0.09999999999999876,-0.09999999999999876,-0.1,1.2490009027033011e-15,1.2490009027033011e-15
scope,scope-001,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,1,0,0,0.2,5.0,0,0,0.0,0.6,0,0.8,0.1,3,3,0.4,0.6,0,-0.6000000000000112,-0.6000000000000112,-0.6000000000000112,-0.6,-1.1213252548714081e-14,1.1213252548714081e-14
scope,scope-002,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,6,0,0,0.2,5.0,0,0,0.0,0.6,0,0.8,0.1,3,3,0.4,0.6,0,-0.09999999999999876,-0.09999999999999876,-0.09999999999999876,-0.1,1.2490009027033011e-15,1.2490009027033011e-15
scope,scope-003,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,6,0,0,0.2,5.0,0,0,0.0,0.6,0,0.8,0.1,3,3,0.4,0.6,0,-0.6000000000000112,-0.6000000000000112,-0.6000000000000112,-0.6,-1.1213252548714081e-14,1.1213252548714081e-14
scope,scope-004,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.1,12,0,0,0.2,5.0,0,0,0.0,0.6,0,0.8,0.1,3,3,0.4,0.6,0,-0.09999999999999876,-0.09999999999999876,-0.09999999999999876,-0.1,1.2490009027033011e-15,1.2490009027033011e-15
scope,scope-005,scope_only,naive_trust,30,1000,5.0,1.0,0.6,0.05,0.3,1.0,0.6,12,0,0,0.2,5.0,0,0,0.0,0.6,0,0.8,0.1,3,3,0.4,0.6,0,-0.6000000000000112,-0.6000000000000112,-0.6000000000000112,-0.6,-1.1213252548714081e-14,1.1213252548714081e-14
