panel,cell,seed,policy,tape_id,completed,attempted,failures,prevented_breaches,exclusions,false_exclusions,scope_declines,repairs,appeals,verifications,resets,false_rejections,false_scope_declines,wasted_retries,gross_benefit,production_cost,verification_cost,commitment_cost,appeal_cost,repair_cost,scope_cost,third_party_harm,coordination_cost,participant_net,social_net,social_net_per_opportunity,completion_rate,unrealized_benefit
retry,retry-232,11,always_verify,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,536,679,143,0,0,0,0,0,0,1000,0,321,0,0,2680.0,679.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1400.9999999999886,1400.9999999999886,1.4009999999999887,0.536,2320.0
retry,retry-232,11,naive_trust,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,772,1000,228,0,0,0,0,0,0,0,0,0,0,0,3860.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,2860.0,2.86,0.772,1140.0
retry,retry-232,11,repair_no_exclusion,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,789,827,38,0,0,0,0,144,182,542,0,173,0,0,3945.0,827.0,325.2000000000009,49.9999999999993,54.59999999999984,516.0,0.0,0.0,945.8000000000001,2172.2,2172.2,2.1721999999999997,0.789,1055.0
retry,retry-232,11,verify_and_retry,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,647,679,32,0,0,0,0,111,143,1000,0,321,0,0,3235.0,679.0,600.0000000000113,0.0,42.89999999999995,408.0,0.0,0.0,1050.9000000000112,1505.0999999999888,1505.0999999999888,1.5050999999999888,0.647,1765.0
retry,retry-232,12,always_verify,e146105b61a48aa92d9e2726f41a841cd0c3b3b3c10f7593339142b75260e194,516,695,179,0,0,0,0,0,0,1000,0,305,0,0,2580.0,695.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1284.9999999999886,1284.9999999999886,1.2849999999999886,0.516,2420.0
retry,retry-232,12,naive_trust,e146105b61a48aa92d9e2726f41a841cd0c3b3b3c10f7593339142b75260e194,743,1000,257,0,0,0,0,0,0,0,0,0,0,0,3715.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715.0,2715.0,2.715,0.743,1285.0
retry,retry-232,12,repair_no_exclusion,e146105b61a48aa92d9e2726f41a841cd0c3b3b3c10f7593339142b75260e194,788,842,54,0,0,0,0,169,223,538,0,158,0,0,3940.0,842.0,322.8000000000008,49.9999999999993,66.89999999999972,636.0,0.0,0.0,1075.6999999999998,2022.3000000000002,2022.3000000000002,2.0223,0.788,1060.0
retry,retry-232,12,verify_and_retry,e146105b61a48aa92d9e2726f41a841cd0c3b3b3c10f7593339142b75260e194,655,695,40,0,0,0,0,139,179,1000,0,305,0,0,3275.0,695.0,600.0000000000113,0.0,53.69999999999985,513.0,0.0,0.0,1166.7000000000112,1413.2999999999888,1413.2999999999888,1.413299999999989,0.655,1725.0
retry,retry-232,13,always_verify,763a6d04adc0cdac7cd5230c29151eb1e6b4d9c173bf3b841bdb20ed05c3d5a5,521,700,179,0,0,0,0,0,0,1000,0,300,0,0,2605.0,700.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1304.9999999999886,1304.9999999999886,1.3049999999999886,0.521,2395.0
retry,retry-232,13,naive_trust,763a6d04adc0cdac7cd5230c29151eb1e6b4d9c173bf3b841bdb20ed05c3d5a5,735,1000,265,0,0,0,0,0,0,0,0,0,0,0,3675.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.0,2675.0,2.675,0.735,1325.0
retry,retry-232,13,repair_no_exclusion,763a6d04adc0cdac7cd5230c29151eb1e6b4d9c173bf3b841bdb20ed05c3d5a5,738,792,54,0,0,0,0,150,204,613,0,208,0,0,3690.0,792.0,367.8000000000025,49.9999999999993,61.199999999999775,588.0,0.0,0.0,1067.0000000000016,1830.9999999999984,1830.9999999999984,1.8309999999999984,0.738,1310.0
retry,retry-232,13,verify_and_retry,763a6d04adc0cdac7cd5230c29151eb1e6b4d9c173bf3b841bdb20ed05c3d5a5,654,700,46,0,0,0,0,133,179,1000,0,300,0,0,3270.0,700.0,600.0000000000113,0.0,53.69999999999985,513.0,0.0,0.0,1166.7000000000112,1403.2999999999888,1403.2999999999888,1.403299999999989,0.654,1730.0
retry,retry-232,14,always_verify,8f7c95bdd46b02fa5eb9b4ff750203fb3bc6023c7552ae6e5fc11def05fe2f07,519,688,169,0,0,0,0,0,0,1000,0,312,0,0,2595.0,688.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1306.9999999999886,1306.9999999999886,1.3069999999999886,0.519,2405.0
retry,retry-232,14,naive_trust,8f7c95bdd46b02fa5eb9b4ff750203fb3bc6023c7552ae6e5fc11def05fe2f07,754,1000,246,0,0,0,0,0,0,0,0,0,0,0,3770.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.0,2770.0,2.77,0.754,1230.0
retry,retry-232,14,repair_no_exclusion,8f7c95bdd46b02fa5eb9b4ff750203fb3bc6023c7552ae6e5fc11def05fe2f07,773,824,51,0,0,0,0,153,204,571,0,176,0,0,3865.0,824.0,342.60000000000156,49.9999999999993,61.199999999999775,582.0,0.0,0.0,1035.8000000000006,2005.1999999999994,2005.1999999999994,2.0051999999999994,0.773,1135.0
retry,retry-232,14,verify_and_retry,8f7c95bdd46b02fa5eb9b4ff750203fb3bc6023c7552ae6e5fc11def05fe2f07,646,688,42,0,0,0,0,127,169,1000,0,312,0,0,3230.0,688.0,600.0000000000113,0.0,50.699999999999875,489.0,0.0,0.0,1139.7000000000112,1402.2999999999888,1402.2999999999888,1.4022999999999888,0.646,1770.0
retry,retry-232,15,always_verify,bd884ff4b1bfe22f77af64619aac7a7b522d6ae0d488a5c71a91bb9f50437e0b,541,721,180,0,0,0,0,0,0,1000,0,279,0,0,2705.0,721.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1383.9999999999886,1383.9999999999886,1.3839999999999886,0.541,2295.0
retry,retry-232,15,naive_trust,bd884ff4b1bfe22f77af64619aac7a7b522d6ae0d488a5c71a91bb9f50437e0b,752,1000,248,0,0,0,0,0,0,0,0,0,0,0,3760.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760.0,2760.0,2.76,0.752,1240.0
retry,retry-232,15,repair_no_exclusion,bd884ff4b1bfe22f77af64619aac7a7b522d6ae0d488a5c71a91bb9f50437e0b,806,856,50,0,0,0,0,160,210,508,0,144,0,0,4030.0,856.0,304.8000000000001,49.9999999999993,62.99999999999976,588.0,0.0,0.0,1005.7999999999992,2168.2000000000007,2168.2000000000007,2.1682000000000006,0.806,970.0
retry,retry-232,15,verify_and_retry,bd884ff4b1bfe22f77af64619aac7a7b522d6ae0d488a5c71a91bb9f50437e0b,677,721,44,0,0,0,0,136,180,1000,0,279,0,0,3385.0,721.0,600.0000000000113,0.0,53.999999999999844,504.0,0.0,0.0,1158.0000000000111,1505.9999999999889,1505.9999999999889,1.505999999999989,0.677,1615.0
retry,retry-232,16,always_verify,c5728b201c7ca3773aa37cfe9674b135f0a51f1234bae1f92e49ccbbee2028f6,521,720,199,0,0,0,0,0,0,1000,0,280,0,0,2605.0,720.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1284.9999999999886,1284.9999999999886,1.2849999999999886,0.521,2395.0
retry,retry-232,16,naive_trust,c5728b201c7ca3773aa37cfe9674b135f0a51f1234bae1f92e49ccbbee2028f6,731,1000,269,0,0,0,0,0,0,0,0,0,0,0,3655.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.0,2655.0,2.655,0.731,1345.0
retry,retry-232,16,repair_no_exclusion,c5728b201c7ca3773aa37cfe9674b135f0a51f1234bae1f92e49ccbbee2028f6,807,858,51,0,0,0,0,181,232,508,0,142,0,0,4035.0,858.0,304.8000000000001,49.9999999999993,69.5999999999997,669.0,0.0,0.0,1093.3999999999992,2083.600000000001,2083.600000000001,2.083600000000001,0.807,965.0
retry,retry-232,16,verify_and_retry,c5728b201c7ca3773aa37cfe9674b135f0a51f1234bae1f92e49ccbbee2028f6,675,720,45,0,0,0,0,154,199,1000,0,280,0,0,3375.0,720.0,600.0000000000113,0.0,59.69999999999979,573.0,0.0,0.0,1232.700000000011,1422.299999999989,1422.299999999989,1.422299999999989,0.675,1625.0
retry,retry-232,17,always_verify,e2cd32ced8d3866208d2c32cad7554badda8707135fe380b4221e1da7272c375,525,720,195,0,0,0,0,0,0,1000,0,280,0,0,2625.0,720.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1304.9999999999886,1304.9999999999886,1.3049999999999886,0.525,2375.0
retry,retry-232,17,naive_trust,e2cd32ced8d3866208d2c32cad7554badda8707135fe380b4221e1da7272c375,740,1000,260,0,0,0,0,0,0,0,0,0,0,0,3700.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2700.0,2.7,0.74,1300.0
retry,retry-232,17,repair_no_exclusion,e2cd32ced8d3866208d2c32cad7554badda8707135fe380b4221e1da7272c375,825,868,43,0,0,0,0,186,229,466,0,132,0,0,4125.0,868.0,279.59999999999917,49.9999999999993,68.6999999999997,663.0,0.0,0.0,1061.2999999999981,2195.7000000000016,2195.7000000000016,2.1957000000000018,0.825,875.0
retry,retry-232,17,verify_and_retry,e2cd32ced8d3866208d2c32cad7554badda8707135fe380b4221e1da7272c375,682,720,38,0,0,0,0,157,195,1000,0,280,0,0,3410.0,720.0,600.0000000000113,0.0,58.4999999999998,561.0,0.0,0.0,1219.5000000000111,1470.4999999999889,1470.4999999999889,1.4704999999999888,0.682,1590.0
retry,retry-232,18,always_verify,3914daa2914dde0a8b9f84dcc699a870236a4c4cb4078b81fff98e0cda20a7a1,516,696,180,0,0,0,0,0,0,1000,0,304,0,0,2580.0,696.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1283.9999999999886,1283.9999999999886,1.2839999999999887,0.516,2420.0
retry,retry-232,18,naive_trust,3914daa2914dde0a8b9f84dcc699a870236a4c4cb4078b81fff98e0cda20a7a1,740,1000,260,0,0,0,0,0,0,0,0,0,0,0,3700.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2700.0,2.7,0.74,1300.0
retry,retry-232,18,repair_no_exclusion,3914daa2914dde0a8b9f84dcc699a870236a4c4cb4078b81fff98e0cda20a7a1,781,834,53,0,0,0,0,166,219,551,0,166,0,0,3905.0,834.0,330.6000000000011,49.9999999999993,65.69999999999973,624.0,0.0,0.0,1070.3000000000002,2000.6999999999998,2000.6999999999998,2.0006999999999997,0.781,1095.0
retry,retry-232,18,verify_and_retry,3914daa2914dde0a8b9f84dcc699a870236a4c4cb4078b81fff98e0cda20a7a1,651,696,45,0,0,0,0,135,180,1000,0,304,0,0,3255.0,696.0,600.0000000000113,0.0,53.999999999999844,513.0,0.0,0.0,1167.0000000000111,1391.9999999999889,1391.9999999999889,1.3919999999999888,0.651,1745.0
retry,retry-232,19,always_verify,0e6d3e5acf24bf68b86a3cddffd7fb7c6cc7f0289f1bb80b5811f76bb515f5af,531,712,181,0,0,0,0,0,0,1000,0,288,0,0,2655.0,712.0,600.0000000000113,0.0,0.0,0.0,0.0,0.0,600.0000000000113,1342.9999999999886,1342.9999999999886,1.3429999999999886,0.531,2345.0
retry,retry-232,19,naive_trust,0e6d3e5acf24bf68b86a3cddffd7fb7c6cc7f0289f1bb80b5811f76bb515f5af,734,1000,266,0,0,0,0,0,0,0,0,0,0,0,3670.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0,2670.0,2.67,0.734,1330.0
retry,retry-232,19,repair_no_exclusion,0e6d3e5acf24bf68b86a3cddffd7fb7c6cc7f0289f1bb80b5811f76bb515f5af,802,849,47,0,0,0,0,173,220,524,0,151,0,0,4010.0,849.0,314.4000000000005,49.9999999999993,65.99999999999973,618.0,0.0,0.0,1048.3999999999994,2112.6000000000004,2112.6000000000004,2.1126000000000005,0.802,990.0
retry,retry-232,19,verify_and_retry,0e6d3e5acf24bf68b86a3cddffd7fb7c6cc7f0289f1bb80b5811f76bb515f5af,673,712,39,0,0,0,0,142,181,1000,0,288,0,0,3365.0,712.0,600.0000000000113,0.0,54.29999999999984,507.0,0.0,0.0,1161.300000000011,1491.699999999989,1491.699999999989,1.491699999999989,0.673,1635.0
retry,retry-233,0,always_verify,a951ac8be2a18a24a1dff279e244ad1c25eb9a453075b6e3fc5333ecd9f92940,495,681,186,0,0,0,0,0,0,1000,0,319,0,0,2475.0,681.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,294.0,294.0,0.294,0.495,2525.0
retry,retry-233,0,naive_trust,a951ac8be2a18a24a1dff279e244ad1c25eb9a453075b6e3fc5333ecd9f92940,738,1000,262,0,0,0,0,0,0,0,0,0,0,0,3690.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0,2690.0,2.69,0.738,1310.0
retry,retry-233,0,repair_no_exclusion,a951ac8be2a18a24a1dff279e244ad1c25eb9a453075b6e3fc5333ecd9f92940,749,809,60,0,0,0,0,155,215,619,0,191,0,0,3745.0,809.0,928.5,49.9999999999993,64.49999999999974,609.0,0.0,0.0,1651.999999999999,1284.000000000001,1284.000000000001,1.284000000000001,0.749,1255.0
retry,retry-233,0,verify_and_retry,a951ac8be2a18a24a1dff279e244ad1c25eb9a453075b6e3fc5333ecd9f92940,628,681,53,0,0,0,0,133,186,1000,0,319,0,0,3140.0,681.0,1500.0,0.0,55.79999999999983,531.0,0.0,0.0,2086.7999999999997,372.2000000000003,372.2000000000003,0.37220000000000025,0.628,1860.0
retry,retry-233,1,always_verify,83f8c0e7171159d0c0149884ae0b953c581274fada99b5c29177f437b5b4a748,512,691,179,0,0,0,0,0,0,1000,0,309,0,0,2560.0,691.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,369.0,369.0,0.369,0.512,2440.0
retry,retry-233,1,naive_trust,83f8c0e7171159d0c0149884ae0b953c581274fada99b5c29177f437b5b4a748,742,1000,258,0,0,0,0,0,0,0,0,0,0,0,3710.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,2710.0,2.71,0.742,1290.0
retry,retry-233,1,repair_no_exclusion,83f8c0e7171159d0c0149884ae0b953c581274fada99b5c29177f437b5b4a748,780,836,56,0,0,0,0,168,224,545,0,164,0,0,3900.0,836.0,817.5,49.9999999999993,67.19999999999972,648.0,0.0,0.0,1582.699999999999,1481.300000000001,1481.300000000001,1.4813000000000012,0.78,1100.0
retry,retry-233,1,verify_and_retry,83f8c0e7171159d0c0149884ae0b953c581274fada99b5c29177f437b5b4a748,645,691,46,0,0,0,0,133,179,1000,0,309,0,0,3225.0,691.0,1500.0,0.0,53.69999999999985,519.0,0.0,0.0,2072.7,461.3000000000002,461.3000000000002,0.46130000000000015,0.645,1775.0
retry,retry-233,2,always_verify,d2d2db126ba8f9c98d01415803d46264867ed83977248411d1e10fb4ec6ee88a,520,704,184,0,0,0,0,0,0,1000,0,296,0,0,2600.0,704.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,396.0,396.0,0.396,0.52,2400.0
retry,retry-233,2,naive_trust,d2d2db126ba8f9c98d01415803d46264867ed83977248411d1e10fb4ec6ee88a,746,1000,254,0,0,0,0,0,0,0,0,0,0,0,3730.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730.0,2730.0,2.73,0.746,1270.0
retry,retry-233,2,repair_no_exclusion,d2d2db126ba8f9c98d01415803d46264867ed83977248411d1e10fb4ec6ee88a,813,868,55,0,0,0,0,171,226,502,0,132,0,0,4065.0,868.0,753.0,49.9999999999993,67.79999999999971,642.0,0.0,0.0,1512.799999999999,1684.200000000001,1684.200000000001,1.684200000000001,0.813,935.0
retry,retry-233,2,verify_and_retry,d2d2db126ba8f9c98d01415803d46264867ed83977248411d1e10fb4ec6ee88a,658,704,46,0,0,0,0,138,184,1000,0,296,0,0,3290.0,704.0,1500.0,0.0,55.19999999999983,519.0,0.0,0.0,2074.2,511.8000000000002,511.8000000000002,0.5118000000000001,0.658,1710.0
retry,retry-233,3,always_verify,6292fae562e02b6895d334425033c1e492dc3b9717d3658c991cb3047796e377,517,690,173,0,0,0,0,0,0,1000,0,310,0,0,2585.0,690.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,395.0,395.0,0.395,0.517,2415.0
retry,retry-233,3,naive_trust,6292fae562e02b6895d334425033c1e492dc3b9717d3658c991cb3047796e377,749,1000,251,0,0,0,0,0,0,0,0,0,0,0,3745.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,2745.0,2.745,0.749,1255.0
retry,retry-233,3,repair_no_exclusion,6292fae562e02b6895d334425033c1e492dc3b9717d3658c991cb3047796e377,758,814,56,0,0,0,0,150,206,596,0,186,0,0,3790.0,814.0,894.0,49.9999999999993,61.79999999999977,582.0,0.0,0.0,1587.799999999999,1388.200000000001,1388.200000000001,1.388200000000001,0.758,1210.0
retry,retry-233,3,verify_and_retry,6292fae562e02b6895d334425033c1e492dc3b9717d3658c991cb3047796e377,643,690,47,0,0,0,0,126,173,1000,0,310,0,0,3215.0,690.0,1500.0,0.0,51.899999999999864,492.0,0.0,0.0,2043.8999999999999,481.10000000000014,481.10000000000014,0.48110000000000014,0.643,1785.0
retry,retry-233,4,always_verify,d219557d4d25c4820e5f3c7691be16e86db68dead49837a0bdb7153cf466e6dd,539,713,174,0,0,0,0,0,0,1000,0,287,0,0,2695.0,713.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,482.0,482.0,0.482,0.539,2305.0
retry,retry-233,4,naive_trust,d219557d4d25c4820e5f3c7691be16e86db68dead49837a0bdb7153cf466e6dd,750,1000,250,0,0,0,0,0,0,0,0,0,0,0,3750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,2750.0,2.75,0.75,1250.0
retry,retry-233,4,repair_no_exclusion,d219557d4d25c4820e5f3c7691be16e86db68dead49837a0bdb7153cf466e6dd,792,851,59,0,0,0,0,157,216,539,0,149,0,0,3960.0,851.0,808.5,49.9999999999993,64.79999999999974,609.0,0.0,0.0,1532.299999999999,1576.700000000001,1576.700000000001,1.5767000000000009,0.792,1040.0
retry,retry-233,4,verify_and_retry,d219557d4d25c4820e5f3c7691be16e86db68dead49837a0bdb7153cf466e6dd,669,713,44,0,0,0,0,130,174,1000,0,287,0,0,3345.0,713.0,1500.0,0.0,52.19999999999986,489.0,0.0,0.0,2041.1999999999998,590.8000000000002,590.8000000000002,0.5908000000000002,0.669,1655.0
retry,retry-233,5,always_verify,e931bcb707f898ecc5866a73e6dea107aa4b5a8f8e5fb9bd5d3fe625ecf2de95,506,688,182,0,0,0,0,0,0,1000,0,312,0,0,2530.0,688.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,342.0,342.0,0.342,0.506,2470.0
retry,retry-233,5,naive_trust,e931bcb707f898ecc5866a73e6dea107aa4b5a8f8e5fb9bd5d3fe625ecf2de95,738,1000,262,0,0,0,0,0,0,0,0,0,0,0,3690.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0,2690.0,2.69,0.738,1310.0
retry,retry-233,5,repair_no_exclusion,e931bcb707f898ecc5866a73e6dea107aa4b5a8f8e5fb9bd5d3fe625ecf2de95,801,848,47,0,0,0,0,171,218,511,0,152,0,0,4005.0,848.0,766.5,49.9999999999993,65.39999999999974,630.0,0.0,0.0,1511.899999999999,1645.100000000001,1645.100000000001,1.6451000000000011,0.801,995.0
retry,retry-233,5,verify_and_retry,e931bcb707f898ecc5866a73e6dea107aa4b5a8f8e5fb9bd5d3fe625ecf2de95,646,688,42,0,0,0,0,140,182,1000,0,312,0,0,3230.0,688.0,1500.0,0.0,54.59999999999984,522.0,0.0,0.0,2076.6,465.4000000000001,465.4000000000001,0.4654000000000001,0.646,1770.0
retry,retry-233,6,always_verify,4f7d4ba02f1c934e7b3923bbc03132d831bce2d612db3ab0260a56085fd66cef,520,704,184,0,0,0,0,0,0,1000,0,296,0,0,2600.0,704.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,396.0,396.0,0.396,0.52,2400.0
retry,retry-233,6,naive_trust,4f7d4ba02f1c934e7b3923bbc03132d831bce2d612db3ab0260a56085fd66cef,735,1000,265,0,0,0,0,0,0,0,0,0,0,0,3675.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.0,2675.0,2.675,0.735,1325.0
retry,retry-233,6,repair_no_exclusion,4f7d4ba02f1c934e7b3923bbc03132d831bce2d612db3ab0260a56085fd66cef,765,820,55,0,0,0,0,166,221,587,0,180,0,0,3825.0,820.0,880.5,49.9999999999993,66.29999999999973,624.0,0.0,0.0,1620.799999999999,1384.200000000001,1384.200000000001,1.384200000000001,0.765,1175.0
retry,retry-233,6,verify_and_retry,4f7d4ba02f1c934e7b3923bbc03132d831bce2d612db3ab0260a56085fd66cef,653,704,51,0,0,0,0,133,184,1000,0,296,0,0,3265.0,704.0,1500.0,0.0,55.19999999999983,513.0,0.0,0.0,2068.2,492.8000000000002,492.8000000000002,0.4928000000000002,0.653,1735.0
retry,retry-233,7,always_verify,02e50cb3a2f7e582de1f4abea8119743e90ee3aad7f99f70a7a411a432ef47c0,482,651,169,0,0,0,0,0,0,1000,0,349,0,0,2410.0,651.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,259.0,259.0,0.259,0.482,2590.0
retry,retry-233,7,naive_trust,02e50cb3a2f7e582de1f4abea8119743e90ee3aad7f99f70a7a411a432ef47c0,744,1000,256,0,0,0,0,0,0,0,0,0,0,0,3720.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,2720.0,2.72,0.744,1280.0
retry,retry-233,7,repair_no_exclusion,02e50cb3a2f7e582de1f4abea8119743e90ee3aad7f99f70a7a411a432ef47c0,786,830,44,0,0,0,0,164,208,524,0,170,0,0,3930.0,830.0,786.0,49.9999999999993,62.399999999999764,600.0,0.0,0.0,1498.399999999999,1601.600000000001,1601.600000000001,1.601600000000001,0.786,1070.0
retry,retry-233,7,verify_and_retry,02e50cb3a2f7e582de1f4abea8119743e90ee3aad7f99f70a7a411a432ef47c0,617,651,34,0,0,0,0,135,169,1000,0,349,0,0,3085.0,651.0,1500.0,0.0,50.699999999999875,489.0,0.0,0.0,2039.6999999999998,394.3000000000002,394.3000000000002,0.3943000000000002,0.617,1915.0
retry,retry-233,8,always_verify,cc5776160fd6f60e068acef6802ecd1a177e8b85c2745b2cceaaedf394ef4ceb,525,687,162,0,0,0,0,0,0,1000,0,313,0,0,2625.0,687.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,438.0,438.0,0.438,0.525,2375.0
retry,retry-233,8,naive_trust,cc5776160fd6f60e068acef6802ecd1a177e8b85c2745b2cceaaedf394ef4ceb,756,1000,244,0,0,0,0,0,0,0,0,0,0,0,3780.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,2780.0,2.78,0.756,1220.0
retry,retry-233,8,repair_no_exclusion,cc5776160fd6f60e068acef6802ecd1a177e8b85c2745b2cceaaedf394ef4ceb,797,840,43,0,0,0,0,156,199,523,0,160,0,0,3985.0,840.0,784.5,49.9999999999993,59.69999999999979,570.0,0.0,0.0,1464.1999999999991,1680.8000000000009,1680.8000000000009,1.680800000000001,0.797,1015.0
retry,retry-233,8,verify_and_retry,cc5776160fd6f60e068acef6802ecd1a177e8b85c2745b2cceaaedf394ef4ceb,655,687,32,0,0,0,0,130,162,1000,0,313,0,0,3275.0,687.0,1500.0,0.0,48.599999999999895,465.0,0.0,0.0,2013.6,574.4000000000001,574.4000000000001,0.5744000000000001,0.655,1725.0
retry,retry-233,9,always_verify,d02e81b9d86eaec7976971ff03ec4539bf38f37c66b685de43a9b8c5e1a5a319,519,689,170,0,0,0,0,0,0,1000,0,311,0,0,2595.0,689.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,406.0,406.0,0.406,0.519,2405.0
retry,retry-233,9,naive_trust,d02e81b9d86eaec7976971ff03ec4539bf38f37c66b685de43a9b8c5e1a5a319,750,1000,250,0,0,0,0,0,0,0,0,0,0,0,3750.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,2750.0,2.75,0.75,1250.0
retry,retry-233,9,repair_no_exclusion,d02e81b9d86eaec7976971ff03ec4539bf38f37c66b685de43a9b8c5e1a5a319,791,840,49,0,0,0,0,157,206,540,0,160,0,0,3955.0,840.0,810.0,49.9999999999993,61.79999999999977,591.0,0.0,0.0,1512.799999999999,1602.200000000001,1602.200000000001,1.602200000000001,0.791,1045.0
retry,retry-233,9,verify_and_retry,d02e81b9d86eaec7976971ff03ec4539bf38f37c66b685de43a9b8c5e1a5a319,647,689,42,0,0,0,0,128,170,1000,0,311,0,0,3235.0,689.0,1500.0,0.0,50.99999999999987,483.0,0.0,0.0,2033.9999999999998,512.0000000000002,512.0000000000002,0.5120000000000002,0.647,1765.0
retry,retry-233,10,always_verify,7238c9cba1c6544fac32f2d92051b1f666fb1e8d14f000bc462f44e52991ead2,529,687,158,0,0,0,0,0,0,1000,0,313,0,0,2645.0,687.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,458.0,458.0,0.458,0.529,2355.0
retry,retry-233,10,naive_trust,7238c9cba1c6544fac32f2d92051b1f666fb1e8d14f000bc462f44e52991ead2,765,1000,235,0,0,0,0,0,0,0,0,0,0,0,3825.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.0,2825.0,2.825,0.765,1175.0
retry,retry-233,10,repair_no_exclusion,7238c9cba1c6544fac32f2d92051b1f666fb1e8d14f000bc462f44e52991ead2,771,819,48,0,0,0,0,144,192,570,0,181,0,0,3855.0,819.0,855.0,49.9999999999993,57.59999999999981,543.0,0.0,0.0,1505.599999999999,1530.400000000001,1530.400000000001,1.530400000000001,0.771,1145.0
retry,retry-233,10,verify_and_retry,7238c9cba1c6544fac32f2d92051b1f666fb1e8d14f000bc462f44e52991ead2,648,687,39,0,0,0,0,119,158,1000,0,313,0,0,3240.0,687.0,1500.0,0.0,47.399999999999906,444.0,0.0,0.0,1991.3999999999999,561.6000000000001,561.6000000000001,0.5616000000000001,0.648,1760.0
retry,retry-233,11,always_verify,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,536,679,143,0,0,0,0,0,0,1000,0,321,0,0,2680.0,679.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,501.0,501.0,0.501,0.536,2320.0
retry,retry-233,11,naive_trust,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,772,1000,228,0,0,0,0,0,0,0,0,0,0,0,3860.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,2860.0,2.86,0.772,1140.0
retry,retry-233,11,repair_no_exclusion,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,789,827,38,0,0,0,0,144,182,542,0,173,0,0,3945.0,827.0,813.0,49.9999999999993,54.59999999999984,516.0,0.0,0.0,1433.5999999999992,1684.4000000000008,1684.4000000000008,1.6844000000000008,0.789,1055.0
retry,retry-233,11,verify_and_retry,27298b72823c28748de88318742fb7c8db5c07f3710adfeb6c78734e234c2e63,647,679,32,0,0,0,0,111,143,1000,0,321,0,0,3235.0,679.0,1500.0,0.0,42.89999999999995,408.0,0.0,0.0,1950.8999999999999,605.1000000000001,605.1000000000001,0.6051000000000001,0.647,1765.0
